drug_node_name,Gene Name
phenytoin,TPH1
phenytoin,SERPINA7
phenytoin,SEC14L2
phenytoin,AASS
phenytoin,MT-CO1
phenytoin,MT1B
phenytoin,ABCB1
phenytoin,CD52
phenytoin,ELANE
phenytoin,MT4
phenytoin,ABCC2
phenytoin,KCNH2
phenytoin,CYP27B1
phenytoin,PLTP
phenytoin,ABCG1
phenytoin,AR
phenytoin,CYP11B1
phenytoin,SLCO4A1
phenytoin,SLC7A3
phenytoin,DLD
phenytoin,SLCO1C1
phenytoin,SCN1A
phenytoin,GSTM1
phenytoin,ATP7A
phenytoin,HSD17B1
phenytoin,NQO1
phenytoin,PRKAG3
phenytoin,SCN5A
phenytoin,MMP12
phenytoin,ATP1B3
phenytoin,FXYD2
phenytoin,COMT
phenytoin,SLC34A3
phenytoin,SLC38A3
phenytoin,CYP3A5
phenytoin,SLC30A7
phenytoin,ARG1
phenytoin,CYP2D6
phenytoin,SLC30A4
phenytoin,SIGMAR1
phenytoin,CYP1A2
phenytoin,SLC39A2
phenytoin,SORD
phenytoin,CYP3A4
phenytoin,SLC30A5
phenytoin,MAT2A
phenytoin,CYP2C9
phenytoin,SLC39A1
phenytoin,ALOX15
phenytoin,CYP2C8
phenytoin,SLC30A6
phenytoin,RBP4
phenytoin,CYP2A6
phenytoin,HSD17B10
phenytoin,CYP2E1
phenytoin,NDUFA4L2
phenytoin,CYP2C19
phenytoin,GMPS
phenytoin,UGT1A9
phenytoin,TYMS
phenytoin,UGT1A1
phenytoin,MTNR1B
phenytoin,UGT1A4
phenytoin,CYP2B6
phenytoin,CYP17A1
phenytoin,CYP2C18
phenytoin,PRLR
phenytoin,CYP3A7
phenytoin,DHODH
phenytoin,UGT1A6
phenytoin,MCCC1
phenytoin,EPHX1
phenytoin,NR1I2
phenytoin,SCN2A
phenytoin,SCN3A
phenytoin,SCN8A
phenytoin,SCN1B
phenytoin,GABRA1
phenytoin,GABRA2
phenytoin,GABRA3
phenytoin,GABRA4
phenytoin,GABRA5
phenytoin,GABRA6
phenytoin,GABRB1
phenytoin,GABRB2
phenytoin,GABRB3
phenytoin,GABRD
phenytoin,GABRE
phenytoin,GABRG1
phenytoin,GABRG2
phenytoin,GABRG3
phenytoin,GABRP
phenytoin,GABRQ
phenytoin,CACNA1C
phenytoin,CACNA1D
phenytoin,CACNA1F
phenytoin,CACNA1S
phenytoin,CACNB1
phenytoin,CACNB2
phenytoin,CACNB3
phenytoin,CACNB4
phenytoin,CACNA1A
metoprolol,DRD1
metoprolol,SAT1
metoprolol,ALB
metoprolol,SLC1A5
metoprolol,ESR1
metoprolol,SLC22A2
metoprolol,ADRB1
metoprolol,ACE2
metoprolol,SLC19A1
metoprolol,ARG1
metoprolol,CYP2D6
metoprolol,SLC30A4
metoprolol,SORD
metoprolol,CYP3A4
metoprolol,SLC30A5
metoprolol,ADRB2
morphine,DRD1
morphine,SAT1
morphine,ALB
morphine,SLC1A5
morphine,AASS
morphine,MT-CO1
morphine,MT1B
morphine,ABCB1
morphine,SORD
morphine,CYP3A4
morphine,SLC30A5
morphine,ALOX15
morphine,CYP2C8
morphine,SLC30A6
morphine,TYMS
morphine,UGT1A1
morphine,ATP4A
morphine,UGT1A3
morphine,AOC1
morphine,UGT2B7
morphine,ADORA3
morphine,UGT2B4
morphine,SUCLG2
morphine,UGT1A8
morphine,TACR1
morphine,UGT2B15
morphine,OPRD1
morphine,PRDX1
morphine,OPRK1
morphine,OPRM1
morphine,LY96
chlorthalidone,DRD1
chlorthalidone,SAT1
chlorthalidone,ALB
chlorthalidone,SLC1A5
chlorthalidone,CA1
chlorthalidone,NADSYN1
chlorthalidone,SLC12A1
amitriptyline,DRD1
amitriptyline,SAT1
amitriptyline,ALB
amitriptyline,SLC1A5
amitriptyline,CTNS
amitriptyline,NDUFS3
amitriptyline,ORM1
amitriptyline,SLC16A3
amitriptyline,AASS
amitriptyline,MT-CO1
amitriptyline,MT1B
amitriptyline,ABCB1
amitriptyline,HRH2
amitriptyline,CDO1
amitriptyline,SLC19A2
amitriptyline,HRH4
amitriptyline,GSTT1
amitriptyline,ABCA3
amitriptyline,SIGMAR1
amitriptyline,SULT2A1
amitriptyline,TRPM7
amitriptyline,SLC38A3
amitriptyline,CYP3A5
amitriptyline,SLC30A7
amitriptyline,ARG1
amitriptyline,CYP2D6
amitriptyline,SLC30A4
amitriptyline,ADRA2A
amitriptyline,SOD1
amitriptyline,SLC39A5
amitriptyline,SIGMAR1
amitriptyline,CYP1A2
amitriptyline,SLC39A2
amitriptyline,HTR1A
amitriptyline,HNMT
amitriptyline,SLC30A9
amitriptyline,SORD
amitriptyline,CYP3A4
amitriptyline,SLC30A5
amitriptyline,MAT2A
amitriptyline,CYP2C9
amitriptyline,SLC39A1
amitriptyline,ALOX15
amitriptyline,CYP2C8
amitriptyline,SLC30A6
amitriptyline,NDUFA4L2
amitriptyline,CYP2C19
amitriptyline,MTNR1B
amitriptyline,UGT1A4
amitriptyline,CYP2B6
amitriptyline,OPRD1
amitriptyline,PRDX1
amitriptyline,CDK15
amitriptyline,UGT2B10
amitriptyline,HRH1
amitriptyline,NUAK2
amitriptyline,HTR2A
amitriptyline,SULT1A4
amitriptyline,SLC6A2
amitriptyline,ADRA1A
amitriptyline,HTR2C
amitriptyline,P4HA2
amitriptyline,ADRA1B
amitriptyline,OPRK1
amitriptyline,HTR7
amitriptyline,HTR1D
amitriptyline,ADRA1D
amitriptyline,SLC6A4
amitriptyline,OPRM1
amitriptyline,KCNA1
amitriptyline,HTR1B
amitriptyline,KCNQ2
amitriptyline,HTR6
amitriptyline,NTRK1
amitriptyline,KCNQ3
amitriptyline,NTRK2
amitriptyline,CHRM1
amitriptyline,CHRM2
amitriptyline,CHRM3
amitriptyline,CHRM4
amitriptyline,CHRM5
amitriptyline,KCNH2
amitriptyline,KCNH6
amitriptyline,KCNH7
hydromorphone,DRD1
hydromorphone,SAT1
hydromorphone,ALB
hydromorphone,SLC1A5
hydromorphone,MAT2A
hydromorphone,CYP2C9
hydromorphone,SLC39A1
hydromorphone,ATP4A
hydromorphone,UGT1A3
hydromorphone,AOC1
hydromorphone,UGT2B7
hydromorphone,OPRD1
hydromorphone,PRDX1
hydromorphone,OPRK1
hydromorphone,OPRM1
methadone,DRD1
methadone,SAT1
methadone,ALB
methadone,SLC1A5
methadone,CTNS
methadone,NDUFS3
methadone,ORM1
methadone,SLC16A3
methadone,AASS
methadone,MT-CO1
methadone,MT1B
methadone,ABCB1
methadone,YARS
methadone,CYP19A1
methadone,SLC11A2
methadone,ARG1
methadone,CYP2D6
methadone,SLC30A4
methadone,SIGMAR1
methadone,CYP1A2
methadone,SLC39A2
methadone,SORD
methadone,CYP3A4
methadone,SLC30A5
methadone,MAT2A
methadone,CYP2C9
methadone,SLC39A1
methadone,ALOX15
methadone,CYP2C8
methadone,SLC30A6
methadone,HTR3A
methadone,NME1
methadone,AQP9
methadone,NDUFA4L2
methadone,CYP2C19
methadone,CYP2B6
methadone,CYP17A1
methadone,CYP2C18
methadone,PRLR
methadone,CYP3A7
methadone,OPRD1
methadone,PRDX1
methadone,OPRM1
methadone,CHRNA4
methadone,CHRNB2
methadone,CHRNA7
methadone,CHRNA3
methadone,GRIN1
methadone,GRIN2A
methadone,GRIN2B
methadone,GRIN2C
methadone,GRIN2D
methadone,GRIN3A
methadone,GRIN3B
atenolol,DRD1
atenolol,SAT1
atenolol,ALB
atenolol,SLC1A5
atenolol,F2
atenolol,TYR
atenolol,FABP4
atenolol,ABCB11
atenolol,ADRB1
atenolol,ACE2
atenolol,SLC19A1
atenolol,ARG1
atenolol,CYP2D6
atenolol,SLC30A4
atenolol,ADRB2
diltiazem,DRD1
diltiazem,SAT1
diltiazem,ALB
diltiazem,SLC1A5
diltiazem,CTNS
diltiazem,NDUFS3
diltiazem,ORM1
diltiazem,SLC16A3
diltiazem,AASS
diltiazem,MT-CO1
diltiazem,MT1B
diltiazem,ABCB1
diltiazem,SLC38A3
diltiazem,CYP3A5
diltiazem,SLC30A7
diltiazem,ARG1
diltiazem,CYP2D6
diltiazem,SLC30A4
diltiazem,SORD
diltiazem,CYP3A4
diltiazem,SLC30A5
diltiazem,ALOX15
diltiazem,CYP2C8
diltiazem,SLC30A6
diltiazem,NDUFA4L2
diltiazem,CYP2C19
diltiazem,PRLR
diltiazem,CYP3A7
diltiazem,CACNA1C
diltiazem,IDS
diltiazem,CACNG1
alfuzosin,DRD1
alfuzosin,SAT1
alfuzosin,ALB
alfuzosin,SLC1A5
alfuzosin,CTNS
alfuzosin,NDUFS3
alfuzosin,ORM1
alfuzosin,SLC16A3
alfuzosin,AASS
alfuzosin,MT-CO1
alfuzosin,MT1B
alfuzosin,ABCB1
alfuzosin,SORD
alfuzosin,CYP3A4
alfuzosin,SLC30A5
alfuzosin,ADRA1A
alfuzosin,ADRA1B
alfuzosin,ADRA1D
alfuzosin,ADRA1A
alfuzosin,ADRA1B
alfuzosin,ADRA1D
trihexyphenidyl,DRD1
trihexyphenidyl,SAT1
trihexyphenidyl,ALB
trihexyphenidyl,SLC1A5
trihexyphenidyl,CHRM3
trihexyphenidyl,LPL
trihexyphenidyl,GC
trihexyphenidyl,SLC6A3
trihexyphenidyl,CHRM1
trihexyphenidyl,IGFBP2
trihexyphenidyl,SLC29A1
trihexyphenidyl,CHRM5
trihexyphenidyl,MAOB
trihexyphenidyl,CACNA1A
trihexyphenidyl,CHRM4
trihexyphenidyl,MT2A
trihexyphenidyl,CHRM2
sulpiride,DRD1
sulpiride,SAT1
sulpiride,ALB
sulpiride,SLC1A5
sulpiride,AASS
sulpiride,MT-CO1
sulpiride,MT1B
sulpiride,ABCB1
sulpiride,CKB
sulpiride,NAGLU
sulpiride,MT3
sulpiride,ABCG2
sulpiride,ESR1
sulpiride,SLC22A2
sulpiride,GSR
sulpiride,SLC22A1
sulpiride,AKR1C1
sulpiride,PNLIP
sulpiride,SLC22A3
sulpiride,ALDH2
sulpiride,ATP1A1
sulpiride,SLC47A1
sulpiride,BDH1
sulpiride,TGM2
sulpiride,SLC47A2
sulpiride,SERPINE1
sulpiride,BCHE
sulpiride,CACNB2
sulpiride,CA2
sulpiride,AOX1
sulpiride,DRD4
sulpiride,CYP4F2
sulpiride,DRD3
sulpiride,DRD2
sulpiride,CA3
alprazolam,DRD1
alprazolam,SAT1
alprazolam,ALB
alprazolam,SLC1A5
alprazolam,DLAT
alprazolam,MAT2A
alprazolam,ORM1
alprazolam,KCNQ2
alprazolam,MS4A1
alprazolam,NDUFS7
alprazolam,ORM2
alprazolam,CUBN
alprazolam,SLC38A3
alprazolam,CYP3A5
alprazolam,SLC30A7
alprazolam,SORD
alprazolam,CYP3A4
alprazolam,SLC30A5
alprazolam,MAT2A
alprazolam,CYP2C9
alprazolam,SLC39A1
alprazolam,PRLR
alprazolam,CYP3A7
alprazolam,GABRA1
alprazolam,GABRA2
alprazolam,GABRA3
alprazolam,GABRA4
alprazolam,GABRA5
alprazolam,GABRA6
alprazolam,GABRB1
alprazolam,GABRB2
alprazolam,GABRB3
alprazolam,GABRD
alprazolam,GABRE
alprazolam,GABRG1
alprazolam,GABRG2
alprazolam,GABRG3
alprazolam,GABRP
alprazolam,GABRQ
alprazolam,GABRA1
alprazolam,GABRA2
alprazolam,GABRA3
alprazolam,GABRA5
alprazolam,GABRG1
alprazolam,GABRG2
alprazolam,GABRG3
spironolactone,DRD1
spironolactone,SAT1
spironolactone,ALB
spironolactone,SLC1A5
spironolactone,F2
spironolactone,TYR
spironolactone,FABP4
spironolactone,ABCB11
spironolactone,DLAT
spironolactone,MAT2A
spironolactone,ORM1
spironolactone,KCNQ2
spironolactone,MS4A1
spironolactone,NDUFS7
spironolactone,ORM2
spironolactone,CUBN
spironolactone,AASS
spironolactone,MT-CO1
spironolactone,MT1B
spironolactone,ABCB1
spironolactone,CD52
spironolactone,ELANE
spironolactone,MT4
spironolactone,ABCC2
spironolactone,SLC18A2
spironolactone,PCYT1A
spironolactone,SLCO1A2
spironolactone,AR
spironolactone,AR
spironolactone,CYP11B1
spironolactone,CYP11B1
spironolactone,SLCO4A1
spironolactone,SLCO4A1
spironolactone,ALOX15
spironolactone,CYP2C8
spironolactone,SLC30A6
spironolactone,CYP17A1
spironolactone,CYP2C18
spironolactone,PGR
spironolactone,NR3C2
spironolactone,SHBG
spironolactone,NR3C1
spironolactone,NR1I2
spironolactone,CYP11B2
spironolactone,SRD5A1
spironolactone,SRD5A2
spironolactone,SRD5A3
spironolactone,CACNG1
spironolactone,CACNG2
spironolactone,CACNG3
spironolactone,CACNG4
spironolactone,CACNG5
spironolactone,CACNG6
spironolactone,CACNG7
spironolactone,CACNG8
spironolactone,CACNA2D1
spironolactone,CACNA2D2
spironolactone,CACNA2D3
spironolactone,CACNA2D4
spironolactone,CACNA1C
spironolactone,CACNA1D
spironolactone,CACNA1F
spironolactone,CACNA1S
spironolactone,CACNB1
spironolactone,CACNB2
spironolactone,CACNB3
spironolactone,CACNB4
spironolactone,CACNA1B
spironolactone,CACNA1A
spironolactone,CACNA1E
spironolactone,CACNA1G
spironolactone,CACNA1H
spironolactone,CACNA1I
meperidine,DRD1
meperidine,SAT1
meperidine,ALB
meperidine,SLC1A5
meperidine,CTNS
meperidine,NDUFS3
meperidine,ORM1
meperidine,SLC16A3
meperidine,AASS
meperidine,MT-CO1
meperidine,MT1B
meperidine,ABCB1
meperidine,ARG1
meperidine,CYP2D6
meperidine,SLC30A4
meperidine,SIGMAR1
meperidine,CYP1A2
meperidine,SLC39A2
meperidine,SORD
meperidine,CYP3A4
meperidine,SLC30A5
meperidine,NDUFA4L2
meperidine,CYP2C19
meperidine,CYP2B6
meperidine,GRIN1
meperidine,AKR1A1
meperidine,GRIN2D
meperidine,GRIN2B
meperidine,MAOA
meperidine,GRIN2C
meperidine,SULT1C4
meperidine,SLC6A2
meperidine,OPRK1
meperidine,SLC6A3
meperidine,SLC6A4
meperidine,GRIN2A
meperidine,OPRM1
meperidine,CES1
meperidine,CHRM1
meperidine,CHRM2
meperidine,CHRM3
meperidine,CHRM4
meperidine,CHRM5
imipramine,DRD1
imipramine,SAT1
imipramine,ALB
imipramine,SLC1A5
imipramine,CTNS
imipramine,NDUFS3
imipramine,ORM1
imipramine,SLC16A3
imipramine,CHRM3
imipramine,LPL
imipramine,GC
imipramine,SLC6A3
imipramine,CA1
imipramine,FABP2
imipramine,SLC22A4
imipramine,AASS
imipramine,MT-CO1
imipramine,MT1B
imipramine,ABCB1
imipramine,KCNH2
imipramine,CYP27B1
imipramine,PLTP
imipramine,ABCG1
imipramine,CHRM1
imipramine,IGFBP2
imipramine,SLC29A1
imipramine,ESR1
imipramine,SLC22A2
imipramine,AKR1C1
imipramine,PNLIP
imipramine,SLC22A3
imipramine,CHRM5
imipramine,MAOB
imipramine,CACNA1A
imipramine,ARG1
imipramine,CYP2D6
imipramine,SLC30A4
imipramine,SIGMAR1
imipramine,CYP1A2
imipramine,SLC39A2
imipramine,HTR1A
imipramine,HNMT
imipramine,SLC30A9
imipramine,SORD
imipramine,CYP3A4
imipramine,SLC30A5
imipramine,HSD17B10
imipramine,CYP2E1
imipramine,NDUFA4L2
imipramine,CYP2C19
imipramine,CYP2B6
imipramine,CYP17A1
imipramine,CYP2C18
imipramine,PRLR
imipramine,CYP3A7
imipramine,CHRM4
imipramine,MT2A
imipramine,HRH1
imipramine,NUAK2
imipramine,HTR2A
imipramine,SULT1A4
imipramine,SLC6A2
imipramine,ADRA1A
imipramine,HTR2C
imipramine,P4HA2
imipramine,CHRM2
imipramine,ADRA1B
imipramine,SLC6A3
imipramine,HTR7
imipramine,ADRA1D
imipramine,SLC6A4
imipramine,DRD2
imipramine,HTR6
imipramine,KCND2
imipramine,KCND3
imipramine,ORM2
imipramine,DRD1
imipramine,DRD5
imipramine,KCNH1
acitretin,DRD1
acitretin,SAT1
acitretin,ALB
acitretin,SLC1A5
acitretin,RXRB
acitretin,SUCLG2
acitretin,MT1L
acitretin,SLC2A1
acitretin,RARG
acitretin,GSTO1
acitretin,SLC22A16
acitretin,RARB
acitretin,AK1
acitretin,SLC2A5
acitretin,RBP1
acitretin,AMY2A
acitretin,SLC30A10
acitretin,RXRA
acitretin,CYP21A2
acitretin,RARA
acitretin,RXRG
fluoxetine,DRD1
fluoxetine,SAT1
fluoxetine,ALB
fluoxetine,SLC1A5
fluoxetine,CTNS
fluoxetine,NDUFS3
fluoxetine,ORM1
fluoxetine,SLC16A3
fluoxetine,AASS
fluoxetine,MT-CO1
fluoxetine,MT1B
fluoxetine,ABCB1
fluoxetine,KCNH2
fluoxetine,CYP27B1
fluoxetine,PLTP
fluoxetine,ABCG1
fluoxetine,SDHA
fluoxetine,SLC5A2
fluoxetine,SLC38A3
fluoxetine,CYP3A5
fluoxetine,SLC30A7
fluoxetine,ARG1
fluoxetine,CYP2D6
fluoxetine,SLC30A4
fluoxetine,SIGMAR1
fluoxetine,CYP1A2
fluoxetine,SLC39A2
fluoxetine,SORD
fluoxetine,CYP3A4
fluoxetine,SLC30A5
fluoxetine,MAT2A
fluoxetine,CYP2C9
fluoxetine,SLC39A1
fluoxetine,NDUFA4L2
fluoxetine,CYP2C19
fluoxetine,CYP2B6
fluoxetine,HTR2C
fluoxetine,P4HA2
fluoxetine,CHRNA2
fluoxetine,SLC6A4
fluoxetine,CHRNB4
fluoxetine,CHRNA3
fluoxetine,CKS1B
duloxetine,DRD1
duloxetine,SAT1
duloxetine,ALB
duloxetine,SLC1A5
duloxetine,DLAT
duloxetine,MAT2A
duloxetine,ORM1
duloxetine,KCNQ2
duloxetine,MS4A1
duloxetine,NDUFS7
duloxetine,ORM2
duloxetine,CUBN
duloxetine,AASS
duloxetine,MT-CO1
duloxetine,MT1B
duloxetine,ABCB1
duloxetine,ARG1
duloxetine,CYP2D6
duloxetine,SLC30A4
duloxetine,SIGMAR1
duloxetine,CYP1A2
duloxetine,SLC39A2
duloxetine,SORD
duloxetine,CYP3A4
duloxetine,SLC30A5
duloxetine,MAT2A
duloxetine,CYP2C9
duloxetine,SLC39A1
duloxetine,NDUFA4L2
duloxetine,CYP2C19
duloxetine,CYP2B6
duloxetine,SLC6A2
duloxetine,SLC6A3
duloxetine,SLC6A4
zidovudine,DRD1
zidovudine,SAT1
zidovudine,ALB
zidovudine,SLC1A5
zidovudine,AGTR1
zidovudine,MSRB1
zidovudine,VLDLR
zidovudine,SLC22A11
zidovudine,AASS
zidovudine,MT-CO1
zidovudine,MT1B
zidovudine,ABCB1
zidovudine,NDUFA10
zidovudine,PROC
zidovudine,MT2A
zidovudine,SLC22A6
zidovudine,CKB
zidovudine,NAGLU
zidovudine,MT3
zidovudine,ABCG2
zidovudine,TOP1MT
zidovudine,MMAB
zidovudine,IGFBP1
zidovudine,ABCC4
zidovudine,APRT
zidovudine,AKR1C3
zidovudine,ABCC5
zidovudine,TPH1
zidovudine,CHDH
zidovudine,SLC22A8
zidovudine,CMPK1
zidovudine,SLC22A7
zidovudine,ESR1
zidovudine,SLC22A2
zidovudine,GCLC
zidovudine,FASN
zidovudine,SLC28A1
zidovudine,LIG3
zidovudine,DPYD
zidovudine,SLC29A2
zidovudine,PDGFRB
zidovudine,TK1
zidovudine,TRPM6
zidovudine,SORD
zidovudine,CYP3A4
zidovudine,SLC30A5
zidovudine,MAT2A
zidovudine,CYP2C9
zidovudine,SLC39A1
zidovudine,RBP4
zidovudine,CYP2A6
zidovudine,TYMS
zidovudine,UGT1A1
zidovudine,AOC1
zidovudine,UGT2B7
zidovudine,TERT
oxycodone,DRD1
oxycodone,SAT1
oxycodone,ALB
oxycodone,SLC1A5
oxycodone,DLAT
oxycodone,MAT2A
oxycodone,ORM1
oxycodone,KCNQ2
oxycodone,MS4A1
oxycodone,NDUFS7
oxycodone,ORM2
oxycodone,CUBN
oxycodone,SLC38A3
oxycodone,CYP3A5
oxycodone,SLC30A7
oxycodone,ARG1
oxycodone,CYP2D6
oxycodone,SLC30A4
oxycodone,SORD
oxycodone,CYP3A4
oxycodone,SLC30A5
oxycodone,OPRD1
oxycodone,PRDX1
oxycodone,OPRK1
oxycodone,OPRM1
ritonavir,DRD1
ritonavir,SAT1
ritonavir,ALB
ritonavir,SLC1A5
ritonavir,CTNS
ritonavir,NDUFS3
ritonavir,ORM1
ritonavir,SLC16A3
ritonavir,F2
ritonavir,TYR
ritonavir,FABP4
ritonavir,ABCB11
ritonavir,HSD3B2
ritonavir,CCBL1
ritonavir,SLC22A1
ritonavir,ABCC1
ritonavir,PPARA
ritonavir,HSD11B1
ritonavir,MT1HL1
ritonavir,SLCO1B1
ritonavir,AASS
ritonavir,MT-CO1
ritonavir,MT1B
ritonavir,ABCB1
ritonavir,NR0B1
ritonavir,CYP17A1
ritonavir,MT1E
ritonavir,SLCO2B1
ritonavir,CKB
ritonavir,NAGLU
ritonavir,MT3
ritonavir,ABCG2
ritonavir,CD52
ritonavir,ELANE
ritonavir,MT4
ritonavir,ABCC2
ritonavir,SLC18A2
ritonavir,PCYT1A
ritonavir,SLCO1A2
ritonavir,ALDH7A1
ritonavir,HMOX1
ritonavir,SLCO1B3
ritonavir,SLC38A3
ritonavir,CYP3A5
ritonavir,SLC30A7
ritonavir,ARG1
ritonavir,CYP2D6
ritonavir,SLC30A4
ritonavir,SIGMAR1
ritonavir,CYP1A2
ritonavir,SLC39A2
ritonavir,SORD
ritonavir,CYP3A4
ritonavir,SLC30A5
ritonavir,MAT2A
ritonavir,CYP2C9
ritonavir,SLC39A1
ritonavir,ALOX15
ritonavir,CYP2C8
ritonavir,SLC30A6
ritonavir,NDUFA4L2
ritonavir,CYP2C19
ritonavir,CYP2B6
ritonavir,PRLR
ritonavir,CYP3A7
ritonavir,UGT1A1
ritonavir,KCNE1
ritonavir,UGT1A10
ritonavir,TSHR
ritonavir,UGT1A3
ritonavir,IARS
ritonavir,UGT1A4
ritonavir,PCCA
ritonavir,UGT1A6
ritonavir,NDUFS1
ritonavir,UGT1A7
ritonavir,PCYT1B
ritonavir,UGT1A8
ritonavir,SCNN1D
ritonavir,UGT1A9
ritonavir,CRAT
ritonavir,UGT2B15
ritonavir,SCNN1G
ritonavir,UGT2B4
ritonavir,UGT2B7
ritonavir,NR1I2
vancomycin,DRD1
vancomycin,SAT1
vancomycin,ALB
vancomycin,SLC1A5
vancomycin,DLAT
vancomycin,MAT2A
vancomycin,ORM1
vancomycin,KCNQ2
vancomycin,MS4A1
vancomycin,NDUFS7
vancomycin,ORM2
vancomycin,CUBN
cisplatin,DRD1
cisplatin,SAT1
cisplatin,ALB
cisplatin,SLC1A5
cisplatin,ALAD
cisplatin,PTGS2
cisplatin,FABP7
cisplatin,ATP1A1
cisplatin,TPH2
cisplatin,PPAT
cisplatin,MT1X
cisplatin,ABCC3
cisplatin,CKB
cisplatin,NAGLU
cisplatin,MT3
cisplatin,ABCG2
cisplatin,CD52
cisplatin,ELANE
cisplatin,MT4
cisplatin,ABCC2
cisplatin,HAL
cisplatin,CYP4A11
cisplatin,CALB1
cisplatin,SLC3A1
cisplatin,APRT
cisplatin,AKR1C3
cisplatin,ABCC5
cisplatin,BLVRB
cisplatin,ABCC6
cisplatin,ESR1
cisplatin,SLC22A2
cisplatin,IL3
cisplatin,PLA2G4A
cisplatin,SLC31A1
cisplatin,DBH
cisplatin,PAH
cisplatin,SLC31A2
cisplatin,AFG3L2
cisplatin,IMPDH1
cisplatin,ATP7B
cisplatin,SCN1A
cisplatin,SCN1A
cisplatin,GSTM1
cisplatin,GSTM1
cisplatin,ATP7A
cisplatin,ATP7A
cisplatin,TUBB
cisplatin,GSTP1
cisplatin,SLC51B
cisplatin,HRH4
cisplatin,GSTT1
cisplatin,ABCA3
cisplatin,PNPO
cisplatin,MPO
cisplatin,SLC28A2
cisplatin,HSD17B1
cisplatin,NQO1
cisplatin,PRKAG3
cisplatin,SERPINE1
cisplatin,BCHE
cisplatin,CACNB2
cisplatin,TYR
cisplatin,XDH
cisplatin,SLC5A3
cisplatin,ADRA2A
cisplatin,SOD1
cisplatin,SLC39A5
cisplatin,MAT2A
cisplatin,CYP2C9
cisplatin,SLC39A1
cisplatin,CYP2B6
cisplatin,ODC1
cisplatin,MT1A
cisplatin,CHRM4
cisplatin,MT2A
cisplatin,TF
cisplatin,A2M
cisplatin,ATOX1
cisplatin,MPG
ciprofloxacin,DRD1
ciprofloxacin,SAT1
ciprofloxacin,ALB
ciprofloxacin,SLC1A5
ciprofloxacin,AASS
ciprofloxacin,MT-CO1
ciprofloxacin,MT1B
ciprofloxacin,ABCB1
ciprofloxacin,KCNH2
ciprofloxacin,CYP27B1
ciprofloxacin,PLTP
ciprofloxacin,ABCG1
ciprofloxacin,ALDH2
ciprofloxacin,ATP1A1
ciprofloxacin,SLC47A1
ciprofloxacin,BDH1
ciprofloxacin,TGM2
ciprofloxacin,SLC47A2
ciprofloxacin,SLC38A3
ciprofloxacin,CYP3A5
ciprofloxacin,SLC30A7
ciprofloxacin,SIGMAR1
ciprofloxacin,CYP1A2
ciprofloxacin,SLC39A2
ciprofloxacin,SORD
ciprofloxacin,CYP3A4
ciprofloxacin,SLC30A5
ciprofloxacin,PRLR
ciprofloxacin,CYP3A7
ciprofloxacin,TOP2A
fluorouracil,DRD1
fluorouracil,SAT1
fluorouracil,ALB
fluorouracil,SLC1A5
fluorouracil,FLT4
fluorouracil,TPH1
fluorouracil,SERPINA7
fluorouracil,SEC14L2
fluorouracil,PLA2G10
fluorouracil,TYMS
fluorouracil,MTF1
fluorouracil,SLC8A1
fluorouracil,TPH2
fluorouracil,TPH2
fluorouracil,PPAT
fluorouracil,PPAT
fluorouracil,MT1X
fluorouracil,MT1X
fluorouracil,ABCC3
fluorouracil,ABCC3
fluorouracil,CKB
fluorouracil,NAGLU
fluorouracil,MT3
fluorouracil,ABCG2
fluorouracil,TOP1MT
fluorouracil,MMAB
fluorouracil,IGFBP1
fluorouracil,ABCC4
fluorouracil,CHRM1
fluorouracil,IGFBP2
fluorouracil,SLC29A1
fluorouracil,APRT
fluorouracil,AKR1C3
fluorouracil,ABCC5
fluorouracil,CMPK1
fluorouracil,SLC22A7
fluorouracil,LIG3
fluorouracil,DPYD
fluorouracil,SLC29A2
fluorouracil,TCN1
fluorouracil,MTHFR
fluorouracil,CACNA1S
fluorouracil,ALDH4A1
fluorouracil,TYMP
fluorouracil,CACNA1G
fluorouracil,SIGMAR1
fluorouracil,CYP1A2
fluorouracil,SLC39A2
fluorouracil,AVPR2
fluorouracil,UPP1
fluorouracil,SLC30A2
fluorouracil,AARS
fluorouracil,UPP2
fluorouracil,SLC39A7
fluorouracil,MAT2A
fluorouracil,CYP2C9
fluorouracil,SLC39A1
fluorouracil,ALOX15
fluorouracil,CYP2C8
fluorouracil,SLC30A6
fluorouracil,RBP4
fluorouracil,CYP2A6
fluorouracil,TYMS
fluorouracil,UGT1A1
fluorouracil,CROT
fluorouracil,UMPS
hydroxyzine,DRD1
hydroxyzine,SAT1
hydroxyzine,ALB
hydroxyzine,SLC1A5
hydroxyzine,AASS
hydroxyzine,MT-CO1
hydroxyzine,MT1B
hydroxyzine,ABCB1
hydroxyzine,KCNH2
hydroxyzine,CYP27B1
hydroxyzine,PLTP
hydroxyzine,ABCG1
hydroxyzine,SLC38A3
hydroxyzine,CYP3A5
hydroxyzine,SLC30A7
hydroxyzine,ARG1
hydroxyzine,CYP2D6
hydroxyzine,SLC30A4
hydroxyzine,SORD
hydroxyzine,CYP3A4
hydroxyzine,SLC30A5
hydroxyzine,HRH1
hydroxyzine,NUAK2
methotrexate,DRD1
methotrexate,SAT1
methotrexate,ALB
methotrexate,SLC1A5
methotrexate,SCNN1B
methotrexate,AKR1C1
methotrexate,AKR1C3
methotrexate,FOLR2
methotrexate,F5
